Path	Start	Prob_imm	isStart	IUPAC	MonoIDs	Monosaccs	Existing glycan
15	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
15	SBID6185	0.4349384009838104	False	Man(a2-3)Gal(b1-3)GalNAc	[9, 4, 7]	['Man', 'Gal', 'GalNAc']	Novel
15	SBID6185	0.8474864363670349	False	Man(a2-3)Gal(b1-3)DDManHepOP	[202, 4, 7]	['Man', 'Gal', 'DDManHepOP']	Novel
15	SBID6185	0.9887664914131165	False	RhaOMe(a2-3)Gal(b1-3)DDManHepOP	[202, 4, 39]	['RhaOMe', 'Gal', 'DDManHepOP']	Novel
15	SBID6185	0.9785445332527161	False	RhaOMe(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 39]	['RhaOMe', 'GalOAcN', 'DDManHepOP']	Novel
15	SBID6185	0.977667510509491	False	GlcOMe(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 46]	['GlcOMe', 'GalOAcN', 'DDManHepOP']	Novel
15	SBID6185	0.9785445332527161	False	RhaOMe(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 39]	['RhaOMe', 'GalOAcN', 'DDManHepOP']	Novel
15	SBID6185	0.8992080688476562	False	D-Rha(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 30]	['D-Rha', 'GalOAcN', 'DDManHepOP']	Novel
15	SBID6185	0.9136698842048645	False	ManOAc(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 76]	['ManOAc', 'GalOAcN', 'DDManHepOP']	Novel
15	SBID6185	0.9948492646217346	False	Glc(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 6]	['Glc', 'GalOAcN', 'DDManHepOP']	Novel
15	SBID6185	0.977667510509491	False	GlcOMe(a2-3)GalOAcN(b1-3)DDManHepOP	[202, 408, 46]	['GlcOMe', 'GalOAcN', 'DDManHepOP']	Novel
16	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
16	SBID6185	0.984791100025177	False	NeuNAc(a2-3)Gal(b1-3)Fuc	[8, 4, 11]	['NeuNAc', 'Gal', 'Fuc']	Novel
16	SBID6185	0.822705090045929	False	NeuNAc(a2-3)Gal(b1-3)D-Fuc	[19, 4, 11]	['NeuNAc', 'Gal', 'D-Fuc']	Novel
16	SBID6185	0.9859100580215454	False	NeuNAc(a2-3)Gal(b1-3)OliNAc	[303, 4, 11]	['NeuNAc', 'Gal', 'OliNAc']	Novel
16	SBID6185	0.9910678267478943	False	Abe(a2-3)Gal(b1-3)OliNAc	[303, 4, 89]	['Abe', 'Gal', 'OliNAc']	Novel
16	SBID6185	0.9690729975700378	False	Abe(a2-3)Man(b1-3)OliNAc	[303, 7, 89]	['Abe', 'Man', 'OliNAc']	Novel
16	SBID6185	0.9910678267478943	False	Abe(a2-3)Gal(b1-3)OliNAc	[303, 4, 89]	['Abe', 'Gal', 'OliNAc']	Novel
16	SBID6185	0.997175931930542	False	Abe(a2-3)GlcA(b1-3)OliNAc	[303, 14, 89]	['Abe', 'GlcA', 'OliNAc']	Novel
16	SBID6185	0.9914491772651672	False	Abe(a2-3)GlcNAc(b1-3)OliNAc	[303, 5, 89]	['Abe', 'GlcNAc', 'OliNAc']	Novel
16	SBID6185	0.9966849684715271	False	Abe(a2-3)L-GulNAcA(b1-3)OliNAc	[303, 158, 89]	['Abe', 'L-GulNAcA', 'OliNAc']	Novel
16	SBID6185	0.9988688826560974	False	QuiNAc(a2-3)L-GulNAcA(b1-3)OliNAc	[303, 158, 23]	['QuiNAc', 'L-GulNAcA', 'OliNAc']	Novel
17	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
17	SBID6185	0.7502976059913635	False	GlcNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 5]	['GlcNAc', 'Gal', 'GalNAc']	Novel
17	SBID6185	0.9674029350280762	False	GlcNAc(a2-3)Galf(b1-3)GalNAc	[9, 21, 5]	['GlcNAc', 'Galf', 'GalNAc']	Novel
17	SBID6185	0.9396985173225403	False	GlcNAcOS(a2-3)Galf(b1-3)GalNAc	[9, 21, 26]	['GlcNAcOS', 'Galf', 'GalNAc']	Novel
17	SBID6185	0.9977412223815918	False	GlcNAcOS(a2-3)Galf(b1-3)b-Tri-ol	[47, 21, 26]	['GlcNAcOS', 'Galf', 'b-Tri-ol']	Novel
17	SBID6185	0.9959248304367065	False	GlcNAcOS(a2-3)GlcA(b1-3)b-Tri-ol	[47, 14, 26]	['GlcNAcOS', 'GlcA', 'b-Tri-ol']	Novel
17	SBID6185	0.9976534247398376	False	GlcOS(a2-3)GlcA(b1-3)b-Tri-ol	[47, 14, 77]	['GlcOS', 'GlcA', 'b-Tri-ol']	Novel
17	SBID6185	0.9889489412307739	False	GlcOS(a2-3)GalNAc(b1-3)b-Tri-ol	[47, 9, 77]	['GlcOS', 'GalNAc', 'b-Tri-ol']	Novel
17	SBID6185	0.9942120909690857	False	GlcOS(a2-3)D-Fuc(b1-3)b-Tri-ol	[47, 19, 77]	['GlcOS', 'D-Fuc', 'b-Tri-ol']	Novel
17	SBID6185	0.9931603670120239	False	GlcOS(a2-3)D-Fuc(b1-3)Gal	[4, 19, 77]	['GlcOS', 'D-Fuc', 'Gal']	Novel
17	SBID6185	0.7184170484542847	False	GlcOS(a2-3)D-Fuc(b1-3)Qui	[63, 19, 77]	['GlcOS', 'D-Fuc', 'Qui']	Novel
18	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
18	SBID6185	0.967069685459137	False	Glc(a2-3)Gal(b1-3)GalNAc	[9, 4, 6]	['Glc', 'Gal', 'GalNAc']	Novel
18	SBID6185	0.9991059899330139	False	Glc(a2-3)Gal(b1-3)GalOAcA	[164, 4, 6]	['Glc', 'Gal', 'GalOAcA']	Novel
18	SBID6185	0.9997865557670593	False	Glc(a2-3)RhaOLac(b1-3)GalOAcA	[164, 274, 6]	['Glc', 'RhaOLac', 'GalOAcA']	Novel
18	SBID6185	0.9995622038841248	False	Glc(a2-3)RhaOLac(b1-3)QuiNAc	[23, 274, 6]	['Glc', 'RhaOLac', 'QuiNAc']	Novel
18	SBID6185	0.9935693740844727	False	ManOAc(a2-3)RhaOLac(b1-3)QuiNAc	[23, 274, 76]	['ManOAc', 'RhaOLac', 'QuiNAc']	Novel
18	SBID6185	0.9958634376525879	False	ManOAc(a2-3)RhaOLac(b1-3)L-Xyl	[113, 274, 76]	['ManOAc', 'RhaOLac', 'L-Xyl']	Novel
18	SBID6185	0.9980650544166565	False	L-GulHep(a2-3)RhaOLac(b1-3)L-Xyl	[113, 274, 393]	['L-GulHep', 'RhaOLac', 'L-Xyl']	Novel
18	SBID6185	0.9984873533248901	False	L-GulHep(a2-3)RhaOLac(b1-3)Asc	[399, 274, 393]	['L-GulHep', 'RhaOLac', 'Asc']	Novel
18	SBID6185	0.9994680285453796	False	Glc(a2-3)RhaOLac(b1-3)Asc	[399, 274, 6]	['Glc', 'RhaOLac', 'Asc']	Novel
18	SBID6185	0.9988293051719666	False	RhaOMe(a2-3)RhaOLac(b1-3)Asc	[399, 274, 39]	['RhaOMe', 'RhaOLac', 'Asc']	Novel
19	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
19	SBID6185	0.9890368580818176	False	NeuNAc(a2-3)Gal(b1-3)Gal	[4, 4, 11]	['NeuNAc', 'Gal', 'Gal']	Novel
19	SBID6185	0.9937625527381897	False	GlcNAc(a2-3)Gal(b1-3)Gal	[4, 4, 5]	['GlcNAc', 'Gal', 'Gal']	Novel
19	SBID6185	0.9890368580818176	False	NeuNAc(a2-3)Gal(b1-3)Gal	[4, 4, 11]	['NeuNAc', 'Gal', 'Gal']	Novel
19	SBID6185	0.9815016388893127	False	Gal(a2-3)Gal(b1-3)Gal	[4, 4, 4]	['Gal', 'Gal', 'Gal']	Novel
19	SBID6185	0.9823735952377319	False	GalNAc(a2-3)Gal(b1-3)Gal	[4, 4, 9]	['GalNAc', 'Gal', 'Gal']	Novel
19	SBID6185	0.984965443611145	False	GalNAc(a2-3)GalNAc(b1-3)Gal	[4, 9, 9]	['GalNAc', 'GalNAc', 'Gal']	Novel
19	SBID6185	0.9918054342269897	False	GalNAc(a2-3)GalNAc(b1-3)Galf	[21, 9, 9]	['GalNAc', 'GalNAc', 'Galf']	Novel
19	SBID6185	0.9840445518493652	False	GalNAc(a2-3)GalNAc(b1-3)GalOPAEtn	[413, 9, 9]	['GalNAc', 'GalNAc', 'GalOPAEtn']	Novel
19	SBID6185	0.9808138012886047	False	GalNAc(a2-3)Gal(b1-3)GalOPAEtn	[413, 4, 9]	['GalNAc', 'Gal', 'GalOPAEtn']	Novel
19	SBID6185	0.997575581073761	False	Rha(a2-3)Gal(b1-3)GalOPAEtn	[413, 4, 10]	['Rha', 'Gal', 'GalOPAEtn']	Novel
20	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
20	SBID6185	0.9761070013046265	False	Fruf(a2-3)Gal(b1-3)GalNAc	[9, 4, 31]	['Fruf', 'Gal', 'GalNAc']	Novel
20	SBID6185	0.967069685459137	False	Glc(a2-3)Gal(b1-3)GalNAc	[9, 4, 6]	['Glc', 'Gal', 'GalNAc']	Novel
20	SBID6185	0.9989821314811707	False	Glc(a2-3)Gal(b1-3)Rib	[94, 4, 6]	['Glc', 'Gal', 'Rib']	Novel
20	SBID6185	0.9995241165161133	False	Glc(a2-3)Glc(b1-3)Rib	[94, 6, 6]	['Glc', 'Glc', 'Rib']	Novel
20	SBID6185	0.9995953440666199	False	Glc(a2-3)GlcOMeA(b1-3)Rib	[94, 43, 6]	['Glc', 'GlcOMeA', 'Rib']	Novel
20	SBID6185	0.9974880218505859	False	GlcOMe(a2-3)GlcOMeA(b1-3)Rib	[94, 43, 46]	['GlcOMe', 'GlcOMeA', 'Rib']	Novel
20	SBID6185	0.979888379573822	False	D-Rha(a2-3)GlcOMeA(b1-3)Rib	[94, 43, 30]	['D-Rha', 'GlcOMeA', 'Rib']	Novel
20	SBID6185	0.9480627179145813	False	D-Rha(a2-3)GalOMe(b1-3)Rib	[94, 36, 30]	['D-Rha', 'GalOMe', 'Rib']	Novel
20	SBID6185	0.8336690664291382	False	D-Rha(a2-3)Xyl(b1-3)Rib	[94, 15, 30]	['D-Rha', 'Xyl', 'Rib']	Novel
20	SBID6185	0.9899051785469055	False	D-Rha(a2-3)D-Fuc(b1-3)Rib	[94, 19, 30]	['D-Rha', 'D-Fuc', 'Rib']	Novel
21	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
21	SBID6185	0.9964830875396729	False	NeuNAc(a2-3)Gal(b1-3)GlcNAcOAc	[66, 4, 11]	['NeuNAc', 'Gal', 'GlcNAcOAc']	Novel
21	SBID6185	0.9990891218185425	False	GlcNAcOLac(a2-3)Gal(b1-3)GlcNAcOAc	[66, 4, 284]	['GlcNAcOLac', 'Gal', 'GlcNAcOAc']	Novel
21	SBID6185	0.9982380867004395	False	GlcNAcOLac(a2-3)Gal(b1-3)GlcNAc	[5, 4, 284]	['GlcNAcOLac', 'Gal', 'GlcNAc']	Novel
21	SBID6185	0.9351587891578674	False	GlcNAcOLac(a2-3)Gal(b1-3)GalNAc	[9, 4, 284]	['GlcNAcOLac', 'Gal', 'GalNAc']	Novel
21	SBID6185	0.9962097406387329	False	GlcNAcOLac(a2-3)Gal(b1-3)GlcNAcOS	[26, 4, 284]	['GlcNAcOLac', 'Gal', 'GlcNAcOS']	Novel
21	SBID6185	0.9980852603912354	False	GlcNAcOLac(a2-3)Gal(b1-3)Gal	[4, 4, 284]	['GlcNAcOLac', 'Gal', 'Gal']	Novel
21	SBID6185	0.9962253570556641	False	GlcNAcOLac(a2-3)Gal(b1-3)Fuc	[8, 4, 284]	['GlcNAcOLac', 'Gal', 'Fuc']	Novel
21	SBID6185	0.9586960673332214	False	GlcNAcOLac(a2-3)Gal(b1-3)Xyl	[15, 4, 284]	['GlcNAcOLac', 'Gal', 'Xyl']	Novel
21	SBID6185	0.999184787273407	False	GlcNAcOLac(a2-3)Gal(b1-3)Rib-ol	[112, 4, 284]	['GlcNAcOLac', 'Gal', 'Rib-ol']	Novel
21	SBID6185	0.9985085129737854	False	GlcNAcOLac(a2-3)GalNAc(b1-3)Rib-ol	[112, 9, 284]	['GlcNAcOLac', 'GalNAc', 'Rib-ol']	Novel
22	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
22	SBID6185	0.7502976059913635	False	GlcNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 5]	['GlcNAc', 'Gal', 'GalNAc']	Novel
22	SBID6185	0.8088660836219788	False	3,6-Anhydro-L-GalOMe(a2-3)Gal(b1-3)GalNAc	[9, 4, 348]	['3,6-Anhydro-L-GalOMe', 'Gal', 'GalNAc']	Novel
22	SBID6185	0.9801892042160034	False	3,6-Anhydro-L-GalOMe(a2-3)Gal(b1-3)Glc	[6, 4, 348]	['3,6-Anhydro-L-GalOMe', 'Gal', 'Glc']	Novel
22	SBID6185	0.9775032997131348	False	3,6-Anhydro-L-GalOMe(a2-3)GalOS(b1-3)Glc	[6, 28, 348]	['3,6-Anhydro-L-GalOMe', 'GalOS', 'Glc']	Novel
22	SBID6185	0.9755542874336243	False	3,6-Anhydro-L-GalOMe(a2-3)PseNAcNGro(b1-3)Glc	[6, 344, 348]	['3,6-Anhydro-L-GalOMe', 'PseNAcNGro', 'Glc']	Novel
22	SBID6185	0.9963094592094421	False	3,6-Anhydro-L-GalOMe(a2-3)PseNAcNGro(b1-3)Gal	[4, 344, 348]	['3,6-Anhydro-L-GalOMe', 'PseNAcNGro', 'Gal']	Novel
22	SBID6185	0.8249301314353943	False	3,6-Anhydro-L-GalOMe(a2-3)PseNAcNGro(b1-3)D-FucOAc	[193, 344, 348]	['3,6-Anhydro-L-GalOMe', 'PseNAcNGro', 'D-FucOAc']	Novel
22	SBID6185	0.9755542874336243	False	3,6-Anhydro-L-GalOMe(a2-3)PseNAcNGro(b1-3)Glc	[6, 344, 348]	['3,6-Anhydro-L-GalOMe', 'PseNAcNGro', 'Glc']	Novel
22	SBID6185	0.9963094592094421	False	3,6-Anhydro-L-GalOMe(a2-3)PseNAcNGro(b1-3)Gal	[4, 344, 348]	['3,6-Anhydro-L-GalOMe', 'PseNAcNGro', 'Gal']	Novel
22	SBID6185	0.8034297823905945	False	3,6-Anhydro-L-GalOMe(a2-3)PseNAcNGro(b1-3)GalNAc	[9, 344, 348]	['3,6-Anhydro-L-GalOMe', 'PseNAcNGro', 'GalNAc']	Novel
23	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
23	SBID6185	0.9935235977172852	False	NeuNAc(a2-3)Gal(b1-3)GlcOP	[54, 4, 11]	['NeuNAc', 'Gal', 'GlcOP']	Novel
23	SBID6185	0.9993922710418701	False	Kdo(a2-3)Gal(b1-3)GlcOP	[54, 4, 12]	['Kdo', 'Gal', 'GlcOP']	Novel
23	SBID6185	0.9983931183815002	False	GalA(a2-3)Gal(b1-3)GlcOP	[54, 4, 17]	['GalA', 'Gal', 'GlcOP']	Novel
23	SBID6185	0.9975304007530212	False	GlcA(a2-3)Gal(b1-3)GlcOP	[54, 4, 14]	['GlcA', 'Gal', 'GlcOP']	Novel
23	SBID6185	0.9982916712760925	False	GlcA(a2-3)GlcNAc(b1-3)GlcOP	[54, 5, 14]	['GlcA', 'GlcNAc', 'GlcOP']	Novel
23	SBID6185	0.9928551316261292	False	GlcA(a2-3)GlcNAcOS(b1-3)GlcOP	[54, 26, 14]	['GlcA', 'GlcNAcOS', 'GlcOP']	Novel
23	SBID6185	0.9975304007530212	False	GlcA(a2-3)Gal(b1-3)GlcOP	[54, 4, 14]	['GlcA', 'Gal', 'GlcOP']	Novel
23	SBID6185	0.9945555925369263	False	GlcA(a2-3)Gal(b1-3)Abe	[89, 4, 14]	['GlcA', 'Gal', 'Abe']	Novel
23	SBID6185	0.9075727462768555	False	Xyl(a2-3)Gal(b1-3)Abe	[89, 4, 15]	['Xyl', 'Gal', 'Abe']	Novel
23	SBID6185	0.9976063966751099	False	Rha(a2-3)Gal(b1-3)Abe	[89, 4, 10]	['Rha', 'Gal', 'Abe']	Novel
24	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
24	SBID6185	0.9303286671638489	False	L-4dThre-ol(a2-3)Gal(b1-3)GalNAc	[9, 4, 385]	['L-4dThre-ol', 'Gal', 'GalNAc']	Novel
24	SBID6185	0.9987573623657227	False	L-4dThre-ol(a2-3)Gal(b1-3)GlcNAc	[5, 4, 385]	['L-4dThre-ol', 'Gal', 'GlcNAc']	Novel
24	SBID6185	0.9981799125671387	False	L-4dThre-ol(a2-3)Gal(b1-3)QuiNAc	[23, 4, 385]	['L-4dThre-ol', 'Gal', 'QuiNAc']	Novel
24	SBID6185	0.9987573623657227	False	L-4dThre-ol(a2-3)Gal(b1-3)GlcNAc	[5, 4, 385]	['L-4dThre-ol', 'Gal', 'GlcNAc']	Novel
24	SBID6185	0.9987882971763611	False	L-4dThre-ol(a2-3)Gal(b1-3)aldehyde-L-Gro	[156, 4, 385]	['L-4dThre-ol', 'Gal', 'aldehyde-L-Gro']	Novel
24	SBID6185	0.9994099140167236	False	L-4dThre-ol(a2-3)a-Tri-ol(b1-3)aldehyde-L-Gro	[156, 45, 385]	['L-4dThre-ol', 'a-Tri-ol', 'aldehyde-L-Gro']	Novel
24	SBID6185	0.9995307922363281	False	FucNAm(a2-3)a-Tri-ol(b1-3)aldehyde-L-Gro	[156, 45, 126]	['FucNAm', 'a-Tri-ol', 'aldehyde-L-Gro']	Novel
24	SBID6185	0.9852597713470459	False	ManOAc(a2-3)a-Tri-ol(b1-3)aldehyde-L-Gro	[156, 45, 76]	['ManOAc', 'a-Tri-ol', 'aldehyde-L-Gro']	Novel
24	SBID6185	0.9782442450523376	False	D-Rha(a2-3)a-Tri-ol(b1-3)aldehyde-L-Gro	[156, 45, 30]	['D-Rha', 'a-Tri-ol', 'aldehyde-L-Gro']	Novel
24	SBID6185	0.9992282390594482	False	D-FucNAc(a2-3)a-Tri-ol(b1-3)aldehyde-L-Gro	[156, 45, 34]	['D-FucNAc', 'a-Tri-ol', 'aldehyde-L-Gro']	Novel
25	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
25	SBID6185	0.8740205764770508	False	Kdn(a2-3)Gal(b1-3)GalNAc	[9, 4, 27]	['Kdn', 'Gal', 'GalNAc']	Unknown
25	SBID6185	0.9965953230857849	False	Kdn(a2-3)Gal(b1-3)GlcNAc	[5, 4, 27]	['Kdn', 'Gal', 'GlcNAc']	Unknown
25	SBID6185	0.9931328892707825	False	Kdn(a2-3)Gal(b1-3)GlcNAcOS	[26, 4, 27]	['Kdn', 'Gal', 'GlcNAcOS']	Novel
25	SBID6185	0.9719403386116028	False	Gal(a2-3)Gal(b1-3)GlcNAcOS	[26, 4, 4]	['Gal', 'Gal', 'GlcNAcOS']	Novel
25	SBID6185	0.7937765717506409	False	GalNAcOS(a2-3)Gal(b1-3)GlcNAcOS	[26, 4, 56]	['GalNAcOS', 'Gal', 'GlcNAcOS']	Novel
25	SBID6185	0.7319998145103455	False	GalNAcOS(a2-3)GalOS(b1-3)GlcNAcOS	[26, 28, 56]	['GalNAcOS', 'GalOS', 'GlcNAcOS']	Novel
25	SBID6185	0.8365098834037781	False	GalNAcOS(a2-3)GalOS(b1-3)GalOS	[28, 28, 56]	['GalNAcOS', 'GalOS', 'GalOS']	Novel
25	SBID6185	0.9502800107002258	False	GalNAc(a2-3)GalOS(b1-3)GalOS	[28, 28, 9]	['GalNAc', 'GalOS', 'GalOS']	Novel
25	SBID6185	0.9893975257873535	False	GlcOAc(a2-3)GalOS(b1-3)GalOS	[28, 28, 38]	['GlcOAc', 'GalOS', 'GalOS']	Novel
25	SBID6185	0.9817215204238892	False	GlcOAc(a2-3)GlcNAcOS(b1-3)GalOS	[28, 26, 38]	['GlcOAc', 'GlcNAcOS', 'GalOS']	Novel
26	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
26	SBID6185	0.9706290364265442	False	LDManHep(a2-3)Gal(b1-3)GalNAc	[9, 4, 13]	['LDManHep', 'Gal', 'GalNAc']	Novel
26	SBID6185	0.9963731169700623	False	LDManHep(a2-3)Gal(b1-3)3dLyxHepUlosaric	[283, 4, 13]	['LDManHep', 'Gal', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9947329759597778	False	GlcNOAep(a2-3)Gal(b1-3)3dLyxHepUlosaric	[283, 4, 239]	['GlcNOAep', 'Gal', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9987390637397766	False	GlcNOAep(a2-3)Galf(b1-3)3dLyxHepUlosaric	[283, 21, 239]	['GlcNOAep', 'Galf', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9949585795402527	False	GlcNOAep(a2-3)LDManHepOPPEtn(b1-3)3dLyxHepUlosaric	[283, 58, 239]	['GlcNOAep', 'LDManHepOPPEtn', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9938079714775085	False	QuiNAcOAc(a2-3)LDManHepOPPEtn(b1-3)3dLyxHepUlosaric	[283, 58, 291]	['QuiNAcOAc', 'LDManHepOPPEtn', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.995855987071991	False	QuiNAcOAc(a2-3)GlcNAc(b1-3)3dLyxHepUlosaric	[283, 5, 291]	['QuiNAcOAc', 'GlcNAc', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9995934367179871	False	QuiNAcOAc(a2-3)ManNAcA(b1-3)3dLyxHepUlosaric	[283, 49, 291]	['QuiNAcOAc', 'ManNAcA', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9944325089454651	False	QuiNAcOAc(a2-3)ManOAcA(b1-3)3dLyxHepUlosaric	[283, 111, 291]	['QuiNAcOAc', 'ManOAcA', '3dLyxHepUlosaric']	Novel
26	SBID6185	0.9983372688293457	False	QuiNAcOAc(a2-3)RibOP-ol(b1-3)3dLyxHepUlosaric	[283, 84, 291]	['QuiNAcOAc', 'RibOP-ol', '3dLyxHepUlosaric']	Novel
27	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
27	SBID6185	0.9876798391342163	False	NeuNAc(a2-3)Gal(b1-3)Col	[105, 4, 11]	['NeuNAc', 'Gal', 'Col']	Novel
27	SBID6185	0.9959586262702942	False	Tyv(a2-3)Gal(b1-3)Col	[105, 4, 115]	['Tyv', 'Gal', 'Col']	Novel
27	SBID6185	0.9985051155090332	False	Tyv(a2-3)GlcA(b1-3)Col	[105, 14, 115]	['Tyv', 'GlcA', 'Col']	Novel
27	SBID6185	0.9981263279914856	False	Tyv(a2-3)LDManHepOPOPEtn(b1-3)Col	[105, 327, 115]	['Tyv', 'LDManHepOPOPEtn', 'Col']	Novel
27	SBID6185	0.9989153146743774	False	Rha(a2-3)LDManHepOPOPEtn(b1-3)Col	[105, 327, 10]	['Rha', 'LDManHepOPOPEtn', 'Col']	Novel
27	SBID6185	0.9982448816299438	False	Galf(a2-3)LDManHepOPOPEtn(b1-3)Col	[105, 327, 21]	['Galf', 'LDManHepOPOPEtn', 'Col']	Novel
27	SBID6185	0.9977545142173767	False	aldehyde-Gro(a2-3)LDManHepOPOPEtn(b1-3)Col	[105, 327, 351]	['aldehyde-Gro', 'LDManHepOPOPEtn', 'Col']	Novel
27	SBID6185	0.997016429901123	False	aldehyde-Gro(a2-3)GlcNAc(b1-3)Col	[105, 5, 351]	['aldehyde-Gro', 'GlcNAc', 'Col']	Novel
27	SBID6185	0.9993960857391357	False	aldehyde-Gro(a2-3)Rha(b1-3)Col	[105, 10, 351]	['aldehyde-Gro', 'Rha', 'Col']	Novel
27	SBID6185	0.9991449117660522	False	aldehyde-Gro(a2-3)Rha(b1-3)Gro	[152, 10, 351]	['aldehyde-Gro', 'Rha', 'Gro']	Novel
28	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
28	SBID6185	0.978455126285553	False	NeuNAc(a2-3)Gal(b1-3)Glc	[6, 4, 11]	['NeuNAc', 'Gal', 'Glc']	Novel
28	SBID6185	0.9789510369300842	False	D-AraHex(a2-3)Gal(b1-3)Glc	[6, 4, 166]	['D-AraHex', 'Gal', 'Glc']	Novel
28	SBID6185	0.9978193044662476	False	D-AraHex(a2-3)Galf(b1-3)Glc	[6, 21, 166]	['D-AraHex', 'Galf', 'Glc']	Novel
28	SBID6185	0.997983455657959	False	D-AraHex(a2-3)Galf(b1-3)Abe	[89, 21, 166]	['D-AraHex', 'Galf', 'Abe']	Novel
28	SBID6185	0.9927865862846375	False	D-AraHex(a2-3)Gal(b1-3)Abe	[89, 4, 166]	['D-AraHex', 'Gal', 'Abe']	Novel
28	SBID6185	0.9979385733604431	False	D-AraHex(a2-3)LyxHexOMe(b1-3)Abe	[89, 265, 166]	['D-AraHex', 'LyxHexOMe', 'Abe']	Novel
28	SBID6185	0.9267082810401917	False	D-AraHex(a2-3)LyxHexOMe(b1-3)D-Rha	[30, 265, 166]	['D-AraHex', 'LyxHexOMe', 'D-Rha']	Novel
28	SBID6185	0.9876249432563782	False	D-AraHex(a2-3)LyxHexOMe(b1-3)6dAltf	[372, 265, 166]	['D-AraHex', 'LyxHexOMe', '6dAltf']	Novel
28	SBID6185	0.9895976185798645	False	D-AraHex(a2-3)LyxHexOMe(b1-3)GalOMe	[36, 265, 166]	['D-AraHex', 'LyxHexOMe', 'GalOMe']	Novel
28	SBID6185	0.9974918365478516	False	D-AraHex(a2-3)LyxHexOMe(b1-3)GlcA	[14, 265, 166]	['D-AraHex', 'LyxHexOMe', 'GlcA']	Novel
29	SBID6185	0.8237251043319702	True	NeuNAc(a2-3)Gal(b1-3)GalNAc	[9, 4, 11]	['NeuNAc', 'Gal', 'GalNAc']	Non-immunogenic
29	SBID6185	0.936845600605011	False	GlcOAcA(a2-3)Gal(b1-3)GalNAc	[9, 4, 134]	['GlcOAcA', 'Gal', 'GalNAc']	Novel
29	SBID6185	0.9976782202720642	False	GlcOAcA(a2-3)Gal(b1-3)GlcNAc	[5, 4, 134]	['GlcOAcA', 'Gal', 'GlcNAc']	Novel
29	SBID6185	0.936845600605011	False	GlcOAcA(a2-3)Gal(b1-3)GalNAc	[9, 4, 134]	['GlcOAcA', 'Gal', 'GalNAc']	Novel
